article_id,date,category,author,title,content,viral
95208,2016-12-28,rec.autos,Author_12,"^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ I know that this isn't the group for it, but since","^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ I know that this isn't the group for it, but since you brought it up, does anyone have any idea why they haven't ""bombed"" the Waco cult? Just curious. . / Larry __/ _______/_ keys@csmes.ncsl.nist.gov / \ _____ __ _____ \------- === ----------- / ____/ / / /__ __/ \ / ___ / / ___ / / / / ____ | | / \/ /__ / | / /__ __/ /__ / \ / /___ \_______/ /_____/ /______/ ====OO \ / \ / - 1990 2.0 16v - ---------------- FAHRVERGNUGEN FOREVER! -------------------- The fact that I need to explain...",1
19064,2015-10-26,rec.autos,Author_27,"Unfortunately, I've got another story to add to this. My girlfriend and","Unfortunately, I've got another story to add to this. My girlfriend and I were driving through west L.A., and got pelted by a rock just as we were pulling away from a stoplight. The scary thing was that the rock was heavy enough to put a decent-sized dent in the door of my '72 Riviera which is pretty much solid ""Detriot Iron."" Couple of inches higher and it would have gone through the window. Chris -- --------------------------------------------------------------------------- Chris Barrus --- chrisb@lynx.ps.uci.edu --- kallista@aol.com 1972 Buick Riviera boattail, peace through superior automotive power! Sacred cows make the best hamburger - Abbie...",1
35042,2016-06-13,talk.politics.mideast,Author_6,"HELLO, shit face david, I see that you are still around. I","HELLO, shit face david, I see that you are still around. I dont want to see your shitty writings posted here man. I told you. You are getting itchy as your fucking country. Hey , and dont give me that freedom of speach bullshit once more. Because your freedom has ended when you started writing things about my people. And try to translate this ""ebenin donu butti kafa David."". BYE, ANACIM HADE. TIMUCIN...",0
72390,2016-07-19,talk.politics.mideast,Author_4,All Muslims knew that the whole thing was set up to destroy,"All Muslims knew that the whole thing was set up to destroy Iraq, not to ""Liberate Kuwait"", The people who were killed by the invasion are more (many many more), than the ones that were killed by the Iraqis in their smaller invasion. I lived in the west, and I have seen how your media prepared you (helpless naive Americans) for a war against Iraq even before the artificial conflict between Iraq and Kuwait that led to the invasion, as the CIA correctly predicted (and pretended to be surprised not to know). It just happened that Saddam was so predictible...",0
84912,2015-03-21,talk.politics.mideast,Author_24,"If you _know_ that the number is ""so high"", would you care","If you _know_ that the number is ""so high"", would you care to provide it? To tell you the truth, Hamid, most of those killed by the Israeli Army were agressors who were invading or attacking Israel with the intention of murdering Jews and destroying the Jewish State. Thus, I have no sympathy for them and I really don't give a damn about how many were killed....",0
21401,2015-12-23,talk.politics.mideast,Author_29,Of course posting some hard evidence or facts is much more difficult.,"Of course posting some hard evidence or facts is much more difficult. You have not bothered to substantiate this in any way. Basil, do you know of any evidence that would support this? I can just imagine a news report from ancient times, if Hasan had been writing it. Newsflash: Cairo AP (Ancient Press). Israel today denied Egypt acces to the Red Sea. In a typical display of Israelite agressiveness, the leader of the Israelite slave revolt, former prince Moses, parted the Red Sea. The action is estimated to have caused irreparable damage to the environment. Egyptian authorities have said...",0
67154,2015-02-15,rec.autos,Author_1,Bzzt. The manta was a two-door sedan in the US. It had,Bzzt. The manta was a two-door sedan in the US. It had a 1900 engine. Was sometimes referred to as an Opel 1900. Manta's are also ve hot and fun cars too....,1
99538,2015-03-22,talk.politics.mideast,Author_28,Mr. Freeman: Please find something more constructive to do with your time,Mr. Freeman: Please find something more constructive to do with your time rather than engaging in fantasy..... Not that I have a particular affinty to Arafat or anything. John...,0
70853,2015-09-28,rec.autos,Author_4,Perhaps a nice used '88 Pontiac Fiero GT? 2.8 liters. Does anyone,"Perhaps a nice used '88 Pontiac Fiero GT? 2.8 liters. Does anyone know if the motor mounts for the 2.8 and the twin-dual-cam 3.4 liter match? The 3.4 is supposedly derived from the pushrod 3.1, which was a punched out 2.8 liter. Should be a drop-in replacement, eh? 205 horses in a mid-engine the size of a Fiero? Larry Smith (smith@ctron.com) No, I don't speak for Cabletron. Need you ask?...",1
57419,2016-06-14,rec.autos,Author_40,There was a Volvo owner that had $3000 dollars worth of improvements,There was a Volvo owner that had $3000 dollars worth of improvements to the looks of the car by hail :)....,1
34892,2016-08-08,rec.autos,Author_22,I is a strong deterent to the teens that are executed. They,"I is a strong deterent to the teens that are executed. They won't do that again! This policy cuts way down on repeat offenders. Please do not flame me - I don't agree with capital punishment for teen's. They are also unsupervised. With proper supervision, they would not be throwing rocks. If parents cannot provide the minimal supervision needed to stop this activity, they should not be allowed to have children :-) Notice the smiley ;-)...",1
14561,2016-03-24,talk.politics.mideast,Author_9,David posts a good translation of a post by Suat Kinikliouglu: [most,"David posts a good translation of a post by Suat Kinikliouglu: [most of the original post elided] [KK] ***** VATAN SEVGISI RUHLARI KIRDEN KURTARAN EN KUVVETLI RUZGARDIR ***** In translation, as a public service: [most of the translation elided] ***** THE LOVE OF THE FATHERLAND IS THE STRONGEST OF ALL WINDS CLEANSING FILTH OFF SOULS ***** I think this part of the translation is questionable. Although I think the original quote is plain silly, you made it sound as if it is coming from a neo-nazi youth. For example, Turks talk of a ""motherland"" not a Germanic ""fatherland"". Why ""filth""...",0
29786,2015-11-20,rec.autos,Author_29,HELP!!! my wife has informed me that she wants a convertible for,"HELP!!! my wife has informed me that she wants a convertible for her next car. We live in South Fla., so we are definitely in the right are for one. My wife has mentioned the Miata, but I think it is too small. I would like to wait for the new Mustangs ( Dec. '93 I think). Anyone have any opinions on any/all convertibles in a reasonable price range....",1
99070,2016-04-19,rec.autos,Author_38,"Talk to Philip Greenspun. He took Ford to court recently and, despite","Talk to Philip Greenspun. He took Ford to court recently and, despite much manouvering and trickery on Ford's part, he won! Well, actually I think Ford settled out of court on the provision he shut his mouth and stopped causing them trouble. I love it when the little guy wins. I don't have Philip's address anymore, but a ""Philip, where are you"" call may bring him out of hiding. Cheers, Paul....",1
72071,2015-03-25,rec.autos,Author_8,A while back I asked for help in defending a traffic ticket,"A while back I asked for help in defending a traffic ticket I received. In short: The ticket was for not stopping at a stop sign. Given the conditions I could not stop in time and decided instead of sliding right through the intersection, I would complete my right-turn and avoid a possible accident. A police cruiser happened to be approaching the intersection from my left and gave me the ticket. The officer said ""The only reason that you even slowed down in the first place was that you saw me approaching, otherwise you would have bombed right through"" I...",1
52415,2016-05-03,rec.autos,Author_16,"Awww, right, you want all the home mechanics lined up against a","Awww, right, you want all the home mechanics lined up against a wall and shot eh? Bull Pucky you chicken! Read the service manual and get your head out of the sand! Certainly there are tools for the job that are cheaper than an alignment rack, that do the job as competently (albeit, not as swiftly), if not more accurate, due to the natural pride an owner/mechanic places on his work. You can do an `acceptable' job of aligning a car using simple tools and some imaginative work that would *never* have the effect of endangering anyones life. The worst...",1
